service_id,date,exception_type
12025822,20160226,1
12025822,20160301,1
12025822,20160302,1
12025822,20160303,1
12025822,20160304,1
12025822,20160419,1
12025822,20160420,1
12025822,20160421,1
12025822,20160422,1
12025822,20160426,1
12025822,20160427,1
12025822,20160428,1
12025822,20160429,1
12025822,20160503,1
12025822,20160504,1
12025822,20160510,1
12025822,20160511,1
12025822,20160512,1
12025822,20160513,1
12025822,20160518,1
12025822,20160519,1
12025822,20160520,1
12025822,20160524,1
12025822,20160525,1
12025822,20160526,1
12025822,20160527,1
12025822,20160531,1
12025822,20160601,1
12025822,20160602,1
12025822,20160603,1
12025822,20160607,1
12025822,20160608,1
12025822,20160609,1
12025822,20160610,1
12025822,20160614,1
12025822,20160615,1
12025822,20160616,1
12025822,20160617,1
12025822,20160621,1
12025822,20160622,1
12025822,20160623,1
12025822,20160624,1
12025822,20160628,1
12025822,20160629,1
12025822,20160630,1
12025822,20160701,1
2025821,20160127,1
2025821,20160128,1
2025821,20160201,1
2025821,20160202,1
2025821,20160203,1
2025821,20160204,1
2025821,20160208,1
2025821,20160209,1
2025821,20160210,1
2025821,20160211,1
2025821,20160215,1
2025821,20160216,1
2025821,20160217,1
2025821,20160218,1
2025821,20160307,1
2025821,20160308,1
2025821,20160309,1
2025821,20160310,1
2025821,20160314,1
2025821,20160315,1
2025821,20160316,1
2025821,20160317,1
2025821,20160321,1
2025821,20160322,1
2025821,20160323,1
2025821,20160324,1
2025821,20160329,1
2025821,20160330,1
2025821,20160331,1
2025821,20160404,1
2025821,20160405,1
2025821,20160406,1
2025821,20160407,1
2025821,20160411,1
2025821,20160412,1
2025821,20160413,1
2025821,20160414,1
12025821,20160128,1
12025821,20160129,1
12025821,20160202,1
12025821,20160203,1
12025821,20160204,1
12025821,20160205,1
12025821,20160209,1
12025821,20160210,1
12025821,20160211,1
12025821,20160212,1
12025821,20160216,1
12025821,20160217,1
12025821,20160218,1
12025821,20160219,1
12025821,20160308,1
12025821,20160309,1
12025821,20160310,1
12025821,20160311,1
12025821,20160315,1
12025821,20160316,1
12025821,20160317,1
12025821,20160318,1
12025821,20160322,1
12025821,20160323,1
12025821,20160324,1
12025821,20160325,1
12025821,20160330,1
12025821,20160331,1
12025821,20160401,1
12025821,20160405,1
12025821,20160406,1
12025821,20160407,1
12025821,20160408,1
12025821,20160412,1
12025821,20160413,1
12025821,20160414,1
12025821,20160415,1
2025820,20160131,1
2025820,20160207,1
2025820,20160214,1
2025820,20160221,1
2025820,20160228,1
2025820,20160306,1
2025820,20160313,1
2025820,20160320,1
2025820,20160328,1
2025820,20160403,1
2025820,20160410,1
2025820,20160417,1
2025820,20160424,1
2025820,20160501,1
2025820,20160505,1
2025820,20160508,1
2025820,20160516,1
2025820,20160522,1
2025820,20160529,1
12025828,20160507,1
12025828,20160702,1
12025828,20160709,1
12025828,20160714,1
12025828,20160716,1
12025828,20160723,1
2025823,20160704,1
2025823,20160705,1
2025823,20160706,1
2025823,20160707,1
2025823,20160711,1
2025823,20160712,1
2025823,20160718,1
2025823,20160719,1
2025823,20160720,1
2025823,20160721,1
2025823,20160725,1
12025827,20160227,1
12025827,20160305,1
12025827,20160423,1
12025827,20160430,1
12025827,20160505,1
12025827,20160514,1
12025827,20160521,1
12025827,20160528,1
12025827,20160604,1
12025827,20160611,1
12025827,20160618,1
12025827,20160625,1
2025822,20160222,1
2025822,20160223,1
2025822,20160224,1
2025822,20160225,1
2025822,20160229,1
2025822,20160301,1
2025822,20160302,1
2025822,20160303,1
2025822,20160418,1
2025822,20160419,1
2025822,20160420,1
2025822,20160421,1
2025822,20160425,1
2025822,20160426,1
2025822,20160427,1
2025822,20160428,1
2025822,20160502,1
2025822,20160503,1
2025822,20160509,1
2025822,20160510,1
2025822,20160511,1
2025822,20160512,1
2025822,20160517,1
2025822,20160518,1
2025822,20160519,1
2025822,20160523,1
2025822,20160524,1
2025822,20160525,1
2025822,20160526,1
2025822,20160530,1
2025822,20160531,1
2025822,20160601,1
2025822,20160602,1
2025822,20160606,1
2025822,20160607,1
2025822,20160608,1
2025822,20160609,1
2025822,20160613,1
2025822,20160614,1
2025822,20160615,1
2025822,20160616,1
2025822,20160620,1
2025822,20160621,1
2025822,20160622,1
2025822,20160623,1
2025822,20160627,1
2025822,20160628,1
2025822,20160629,1
2025822,20160630,1
12025826,20160130,1
12025826,20160206,1
12025826,20160213,1
12025826,20160220,1
12025826,20160312,1
12025826,20160319,1
12025826,20160326,1
12025826,20160402,1
12025826,20160409,1
12025826,20160416,1
2025825,20160130,1
2025825,20160206,1
2025825,20160213,1
2025825,20160220,1
2025825,20160227,1
2025825,20160305,1
2025825,20160312,1
2025825,20160319,1
2025825,20160326,1
2025825,20160327,1
2025825,20160402,1
2025825,20160409,1
2025825,20160416,1
2025825,20160423,1
2025825,20160430,1
2025825,20160507,1
2025825,20160514,1
2025825,20160515,1
2025825,20160521,1
2025825,20160528,1
12025825,20160131,1
12025825,20160207,1
12025825,20160214,1
12025825,20160221,1
12025825,20160228,1
12025825,20160306,1
12025825,20160313,1
12025825,20160320,1
12025825,20160327,1
12025825,20160328,1
12025825,20160403,1
12025825,20160410,1
12025825,20160417,1
12025825,20160424,1
12025825,20160501,1
12025825,20160508,1
12025825,20160515,1
12025825,20160516,1
12025825,20160522,1
12025825,20160529,1
2025824,20160604,1
2025824,20160611,1
2025824,20160618,1
2025824,20160625,1
2025824,20160702,1
2025824,20160709,1
2025824,20160714,1
2025824,20160716,1
2025824,20160723,1
