service_id,date,exception_type
12025543,20160229,1
12025543,20160307,1
12025543,20160314,1
12025543,20160321,1
12025543,20160329,1
12025543,20160404,1
12025543,20160411,1
12025543,20160418,1
12025543,20160425,1
12025543,20160502,1
12025543,20160506,1
12025543,20160509,1
12025543,20160517,1
12025543,20160523,1
12025543,20160530,1
2025550,20160130,1
2025550,20160206,1
2025550,20160213,1
2025550,20160220,1
2025550,20160227,1
2025550,20160305,1
2025550,20160312,1
2025550,20160319,1
2025550,20160326,1
2025550,20160402,1
2025550,20160409,1
2025550,20160416,1
2025550,20160423,1
2025550,20160430,1
2025550,20160507,1
2025550,20160514,1
2025550,20160521,1
2025550,20160528,1
12025553,20160227,1
12025553,20160305,1
12025553,20160423,1
12025553,20160430,1
12025553,20160505,1
12025553,20160514,1
12025553,20160521,1
12025553,20160528,1
12025553,20160604,1
12025553,20160611,1
12025553,20160618,1
12025553,20160625,1
2025553,20160226,1
2025553,20160304,1
2025553,20160422,1
2025553,20160429,1
2025553,20160504,1
2025553,20160513,1
2025553,20160520,1
2025553,20160527,1
2025553,20160603,1
2025553,20160610,1
2025553,20160617,1
2025553,20160624,1
12025544,20160606,1
12025544,20160613,1
12025544,20160620,1
12025544,20160627,1
12025544,20160704,1
12025544,20160711,1
12025544,20160718,1
12025544,20160725,1
12025554,20160130,1
12025554,20160206,1
12025554,20160213,1
12025554,20160220,1
12025554,20160312,1
12025554,20160319,1
12025554,20160326,1
12025554,20160402,1
12025554,20160409,1
12025554,20160416,1
2025552,20160715,1
12025551,20160507,1
12025551,20160702,1
12025551,20160709,1
12025551,20160714,1
12025551,20160723,1
12025552,20160716,1
12025550,20160131,1
12025550,20160207,1
12025550,20160214,1
12025550,20160221,1
12025550,20160228,1
12025550,20160306,1
12025550,20160313,1
12025550,20160320,1
12025550,20160327,1
12025550,20160403,1
12025550,20160410,1
12025550,20160417,1
12025550,20160424,1
12025550,20160501,1
12025550,20160508,1
12025550,20160515,1
12025550,20160522,1
12025550,20160529,1
2025547,20160127,1
2025547,20160128,1
2025547,20160201,1
2025547,20160202,1
2025547,20160203,1
2025547,20160204,1
2025547,20160208,1
2025547,20160209,1
2025547,20160210,1
2025547,20160211,1
2025547,20160215,1
2025547,20160216,1
2025547,20160217,1
2025547,20160218,1
2025547,20160307,1
2025547,20160308,1
2025547,20160309,1
2025547,20160310,1
2025547,20160314,1
2025547,20160315,1
2025547,20160316,1
2025547,20160317,1
2025547,20160321,1
2025547,20160322,1
2025547,20160323,1
2025547,20160324,1
2025547,20160329,1
2025547,20160330,1
2025547,20160331,1
2025547,20160404,1
2025547,20160405,1
2025547,20160406,1
2025547,20160407,1
2025547,20160411,1
2025547,20160412,1
2025547,20160413,1
2025547,20160414,1
2025548,20160704,1
2025548,20160705,1
2025548,20160706,1
2025548,20160707,1
2025548,20160711,1
2025548,20160712,1
2025548,20160718,1
2025548,20160719,1
2025548,20160720,1
2025548,20160721,1
2025548,20160725,1
2025549,20160604,1
2025549,20160611,1
2025549,20160618,1
2025549,20160625,1
2025549,20160702,1
2025549,20160709,1
2025549,20160714,1
2025549,20160716,1
2025549,20160723,1
2025554,20160129,1
2025554,20160205,1
2025554,20160212,1
2025554,20160219,1
2025554,20160311,1
2025554,20160318,1
2025554,20160325,1
2025554,20160401,1
2025554,20160408,1
2025554,20160415,1
2025543,20160131,1
2025543,20160207,1
2025543,20160214,1
2025543,20160221,1
2025543,20160228,1
2025543,20160306,1
2025543,20160313,1
2025543,20160320,1
2025543,20160328,1
2025543,20160403,1
2025543,20160410,1
2025543,20160417,1
2025543,20160424,1
2025543,20160501,1
2025543,20160505,1
2025543,20160508,1
2025543,20160516,1
2025543,20160522,1
2025543,20160529,1
2025544,20160605,1
2025544,20160612,1
2025544,20160619,1
2025544,20160626,1
2025544,20160703,1
2025544,20160710,1
2025544,20160717,1
2025544,20160724,1
2025546,20160222,1
2025546,20160223,1
2025546,20160224,1
2025546,20160225,1
2025546,20160229,1
2025546,20160301,1
2025546,20160302,1
2025546,20160303,1
2025546,20160418,1
2025546,20160419,1
2025546,20160420,1
2025546,20160421,1
2025546,20160425,1
2025546,20160426,1
2025546,20160427,1
2025546,20160428,1
2025546,20160502,1
2025546,20160503,1
2025546,20160509,1
2025546,20160510,1
2025546,20160511,1
2025546,20160512,1
2025546,20160517,1
2025546,20160518,1
2025546,20160519,1
2025546,20160523,1
2025546,20160524,1
2025546,20160525,1
2025546,20160526,1
2025546,20160530,1
2025546,20160531,1
2025546,20160601,1
2025546,20160602,1
2025546,20160606,1
2025546,20160607,1
2025546,20160608,1
2025546,20160609,1
2025546,20160613,1
2025546,20160614,1
2025546,20160615,1
2025546,20160616,1
2025546,20160620,1
2025546,20160621,1
2025546,20160622,1
2025546,20160623,1
2025546,20160627,1
2025546,20160628,1
2025546,20160629,1
2025546,20160630,1
