service_id,date,exception_type
2025262,20160713,1
2025262,20160722,1
2025257,20160130,1
2025257,20160206,1
2025257,20160213,1
2025257,20160220,1
2025257,20160227,1
2025257,20160305,1
2025257,20160312,1
2025257,20160319,1
2025257,20160326,1
2025257,20160402,1
2025257,20160409,1
2025257,20160416,1
2025257,20160423,1
2025257,20160430,1
2025257,20160507,1
2025257,20160514,1
2025257,20160521,1
2025257,20160528,1
2025258,20160604,1
2025258,20160611,1
2025258,20160618,1
2025258,20160625,1
2025258,20160702,1
2025258,20160709,1
2025258,20160714,1
2025258,20160716,1
2025258,20160723,1
2025259,20160226,1
2025259,20160304,1
2025259,20160422,1
2025259,20160429,1
2025259,20160504,1
2025259,20160513,1
2025259,20160520,1
2025259,20160527,1
2025259,20160603,1
2025259,20160610,1
2025259,20160617,1
2025259,20160624,1
12025262,20160507,1
12025262,20160702,1
12025262,20160709,1
12025262,20160714,1
12025262,20160723,1
12025261,20160130,1
12025261,20160206,1
12025261,20160213,1
12025261,20160220,1
12025261,20160312,1
12025261,20160319,1
12025261,20160326,1
12025261,20160402,1
12025261,20160409,1
12025261,20160416,1
12025260,20160716,1
12025251,20160201,1
12025251,20160208,1
12025251,20160215,1
12025251,20160222,1
12025251,20160229,1
12025251,20160307,1
12025251,20160314,1
12025251,20160321,1
12025251,20160329,1
12025251,20160404,1
12025251,20160411,1
12025251,20160418,1
12025251,20160425,1
12025251,20160502,1
12025251,20160506,1
12025251,20160509,1
12025251,20160517,1
12025251,20160523,1
12025251,20160530,1
12025250,20160606,1
12025250,20160613,1
12025250,20160620,1
12025250,20160627,1
12025250,20160704,1
12025250,20160711,1
12025250,20160718,1
12025250,20160725,1
