service_id,date,exception_type
2095070,20160521,1
2095070,20160528,1
2095070,20160604,1
2095070,20160611,1
2095070,20160618,1
2095070,20160625,1
2095070,20160702,1
2095070,20160709,1
2095070,20160714,1
2095071,20160131,1
2095071,20160207,1
2095071,20160214,1
2095071,20160221,1
2095071,20160228,1
2095071,20160306,1
2095071,20160313,1
2095071,20160320,1
2095071,20160328,1
2095071,20160403,1
2095071,20160410,1
2095071,20160417,1
2095071,20160424,1
2095071,20160501,1
2095071,20160505,1
2095071,20160508,1
2095071,20160516,1
2095071,20160522,1
2095071,20160529,1
2095071,20160605,1
2095071,20160612,1
2095071,20160619,1
2095071,20160626,1
2095071,20160703,1
2095071,20160710,1
12025088,20160328,1
12025088,20160516,1
12025086,20160716,1
12025084,20160507,1
2095069,20160129,1
2095069,20160205,1
2095069,20160212,1
2095069,20160219,1
2095069,20160311,1
2095069,20160318,1
2095069,20160325,1
2095069,20160401,1
2095069,20160408,1
2095069,20160415,1
2095069,20160504,1
2095069,20160513,1
2095069,20160520,1
2095069,20160527,1
2095069,20160603,1
2095069,20160610,1
2095069,20160617,1
2095069,20160624,1
12025081,20160717,1
12025081,20160724,1
2095068,20160127,1
2095068,20160128,1
2095068,20160201,1
2095068,20160202,1
2095068,20160203,1
2095068,20160204,1
2095068,20160208,1
2095068,20160209,1
2095068,20160210,1
2095068,20160211,1
2095068,20160215,1
2095068,20160216,1
2095068,20160217,1
2095068,20160218,1
2095068,20160307,1
2095068,20160308,1
2095068,20160309,1
2095068,20160310,1
2095068,20160314,1
2095068,20160315,1
2095068,20160316,1
2095068,20160317,1
2095068,20160321,1
2095068,20160322,1
2095068,20160323,1
2095068,20160324,1
2095068,20160329,1
2095068,20160330,1
2095068,20160331,1
2095068,20160404,1
2095068,20160405,1
2095068,20160406,1
2095068,20160407,1
2095068,20160411,1
2095068,20160412,1
2095068,20160413,1
2095068,20160414,1
2095068,20160502,1
2095068,20160503,1
2095068,20160509,1
2095068,20160510,1
2095068,20160511,1
2095068,20160512,1
2095068,20160517,1
2095068,20160518,1
2095068,20160519,1
2095068,20160523,1
2095068,20160524,1
2095068,20160525,1
2095068,20160526,1
2095068,20160530,1
2095068,20160531,1
2095068,20160601,1
2095068,20160602,1
2095068,20160606,1
2095068,20160607,1
2095068,20160608,1
2095068,20160609,1
2095068,20160613,1
2095068,20160614,1
2095068,20160615,1
2095068,20160616,1
2095068,20160620,1
2095068,20160622,1
2095068,20160623,1
2095068,20160627,1
2095068,20160628,1
2095068,20160629,1
2095068,20160630,1
