service_id,date,exception_type
12025099,20160318,1
12025099,20160322,1
12025099,20160323,1
12025099,20160324,1
12025099,20160325,1
12025099,20160330,1
12025099,20160331,1
12025099,20160401,1
12025099,20160405,1
12025099,20160406,1
12025099,20160407,1
12025099,20160408,1
12025099,20160412,1
12025099,20160413,1
12025099,20160414,1
12025099,20160415,1
12025107,20160130,1
12025107,20160206,1
12025107,20160213,1
12025107,20160220,1
12025107,20160312,1
12025107,20160319,1
12025107,20160326,1
12025107,20160402,1
12025107,20160409,1
12025107,20160416,1
12025106,20160703,1
12025106,20160710,1
12025106,20160717,1
12025106,20160724,1
12025095,20160704,1
12025095,20160711,1
12025095,20160718,1
12025095,20160725,1
12025097,20160328,1
12025097,20160516,1
12025096,20160715,1
2025101,20160222,1
2025101,20160223,1
2025101,20160224,1
2025101,20160225,1
2025101,20160229,1
2025101,20160301,1
2025101,20160302,1
2025101,20160303,1
2025101,20160418,1
2025101,20160419,1
2025101,20160420,1
2025101,20160421,1
2025101,20160425,1
2025101,20160426,1
2025101,20160427,1
2025101,20160428,1
2025101,20160502,1
2025101,20160503,1
2025101,20160509,1
2025101,20160510,1
2025101,20160511,1
2025101,20160512,1
2025101,20160517,1
2025101,20160518,1
2025101,20160519,1
2025101,20160523,1
2025101,20160524,1
2025101,20160525,1
2025101,20160526,1
2025101,20160530,1
2025101,20160531,1
2025101,20160601,1
2025101,20160602,1
2025101,20160606,1
2025101,20160607,1
2025101,20160608,1
2025101,20160609,1
2025101,20160613,1
2025101,20160614,1
2025101,20160615,1
2025101,20160616,1
2025101,20160620,1
2025101,20160622,1
2025101,20160623,1
2025101,20160627,1
2025101,20160628,1
2025101,20160629,1
2025101,20160630,1
2025099,20160127,1
2025099,20160128,1
2025099,20160201,1
2025099,20160202,1
2025099,20160203,1
2025099,20160204,1
2025099,20160208,1
2025099,20160209,1
2025099,20160210,1
2025099,20160211,1
2025099,20160215,1
2025099,20160216,1
2025099,20160217,1
2025099,20160218,1
2025099,20160307,1
2025099,20160308,1
2025099,20160309,1
2025099,20160310,1
2025099,20160314,1
2025099,20160315,1
2025099,20160316,1
2025099,20160317,1
2025099,20160321,1
2025099,20160322,1
2025099,20160323,1
2025099,20160324,1
2025099,20160329,1
2025099,20160330,1
2025099,20160331,1
2025099,20160404,1
2025099,20160405,1
2025099,20160406,1
2025099,20160407,1
2025099,20160411,1
2025099,20160412,1
2025099,20160413,1
2025099,20160414,1
2025106,20160702,1
2025106,20160709,1
2025106,20160716,1
2025106,20160723,1
2025103,20160704,1
2025103,20160705,1
2025103,20160706,1
2025103,20160707,1
2025103,20160711,1
2025103,20160712,1
2025103,20160718,1
2025103,20160719,1
2025103,20160720,1
2025103,20160721,1
2025103,20160725,1
2025104,20160130,1
2025104,20160206,1
2025104,20160213,1
2025104,20160220,1
2025104,20160227,1
2025104,20160305,1
2025104,20160312,1
2025104,20160319,1
2025104,20160326,1
2025104,20160402,1
2025104,20160409,1
2025104,20160416,1
2025104,20160423,1
2025104,20160430,1
2025104,20160507,1
2025104,20160514,1
2025104,20160521,1
2025104,20160528,1
2025104,20160604,1
2025104,20160611,1
2025104,20160618,1
2025104,20160625,1
2025096,20160714,1
2025109,20160701,1
2025109,20160708,1
2025109,20160713,1
2025109,20160722,1
12025110,20160227,1
12025110,20160305,1
12025110,20160423,1
12025110,20160430,1
12025110,20160505,1
12025110,20160514,1
12025110,20160521,1
12025110,20160528,1
12025110,20160604,1
12025110,20160611,1
12025110,20160618,1
12025110,20160625,1
2025095,20160703,1
2025095,20160710,1
2025095,20160717,1
2025095,20160724,1
2025107,20160129,1
2025107,20160205,1
2025107,20160212,1
2025107,20160219,1
2025107,20160311,1
2025107,20160318,1
2025107,20160325,1
2025107,20160401,1
2025107,20160408,1
2025107,20160415,1
2025098,20160131,1
2025098,20160207,1
2025098,20160214,1
2025098,20160221,1
2025098,20160228,1
2025098,20160306,1
2025098,20160313,1
2025098,20160320,1
2025098,20160328,1
2025098,20160403,1
2025098,20160410,1
2025098,20160417,1
2025098,20160424,1
2025098,20160501,1
2025098,20160505,1
2025098,20160508,1
2025098,20160516,1
2025098,20160522,1
2025098,20160529,1
2025098,20160605,1
2025098,20160612,1
2025098,20160619,1
2025098,20160626,1
2025108,20160506,1
2025108,20160715,1
2025097,20160327,1
2025097,20160515,1
1544644,20160621,1
2025110,20160226,1
2025110,20160304,1
2025110,20160422,1
2025110,20160429,1
2025110,20160504,1
2025110,20160513,1
2025110,20160520,1
2025110,20160527,1
2025110,20160603,1
2025110,20160610,1
2025110,20160617,1
2025110,20160624,1
