service_id,date,exception_type
12025273,20160209,1
12025273,20160210,1
12025273,20160211,1
12025273,20160212,1
12025273,20160216,1
12025273,20160217,1
12025273,20160218,1
12025273,20160219,1
12025273,20160308,1
12025273,20160309,1
12025273,20160310,1
12025273,20160311,1
12025273,20160315,1
12025273,20160316,1
12025273,20160317,1
12025273,20160318,1
12025273,20160322,1
12025273,20160323,1
12025273,20160324,1
12025273,20160325,1
12025273,20160330,1
12025273,20160331,1
12025273,20160401,1
12025273,20160405,1
12025273,20160406,1
12025273,20160407,1
12025273,20160408,1
12025273,20160412,1
12025273,20160413,1
12025273,20160414,1
12025273,20160415,1
12025272,20160705,1
12025272,20160706,1
12025272,20160707,1
12025272,20160708,1
12025272,20160712,1
12025272,20160713,1
12025272,20160719,1
12025272,20160720,1
12025272,20160721,1
12025272,20160722,1
12025272,20160726,1
